Timestamp,User_ID,IP_Address,Activity_Type,Resource_Accessed,File_Name,Action,Login_Attempts,File_Size,Anomaly_Type,Label
59:46.8,9403,172.22.116.189,Login,/backup/report1.pdf,,Write,2,,Data_Exfil,Suspicious
24:35.0,2989,172.21.239.30,Login,/confidential/secrets.txt,,Inserted,6,,None,Normal
47:46.3,1044,192.168.26.206,File_Access,/network/logs/secrets.txt,secrets.txt,Delete,,48.77,None,Normal
07:03.6,5940,10.73.229.161,Login,/confidential/report2.pdf,,Inserted,5,,None,Normal
29:11.3,9857,10.189.102.0,File_Access,/backup/report1.pdf,report1.pdf,Inserted,,29.66,None,Normal
25:42.4,1412,192.168.235.11,Remote_Login,/network/logs/report1.pdf,,Inserted,8,,None,Normal
39:49.8,3421,10.214.24.10,Login,/confidential/data.csv,,Success,3,,USB_Access,Suspicious
26:02.1,1129,172.16.227.50,Remote_Login,/confidential/document2.docx,,Failed,4,,None,Normal
50:11.5,9113,192.168.186.164,Login,/confidential/new_project.docx,,Write,4,,None,Normal
56:51.4,6725,10.108.209.66,Remote_Login,/confidential/data.csv,,Read,4,,None,Normal
37:48.0,2476,172.18.251.50,File_Access,/confidential/data.csv,data.csv,Read,,43.53,None,Normal
52:06.0,5913,10.20.252.210,Remote_Login,/project/data.csv,,Failed,8,,Brute_Force,Suspicious
54:28.7,9256,192.168.182.61,File_Access,/network/logs/document2.docx,document2.docx,Success,,43.97,DDoS_Attempt,Suspicious
11:41.5,9182,10.95.220.37,File_Access,/shared/documents/document2.docx,document2.docx,Failed,,44.11,USB_Access,Suspicious
11:26.3,9596,10.163.214.73,File_Access,/shared/documents/document2.docx,document2.docx,N/A,,40.95,None,Normal
52:38.1,4135,10.197.34.199,File_Access,/shared/documents/data.csv,data.csv,Write,,35.72,None,Normal
10:32.4,8916,10.226.135.214,Remote_Login,/server/document2.docx,,Inserted,3,,None,Normal
09:26.1,8945,172.22.198.213,File_Access,/network/logs/data.csv,data.csv,Delete,,26.22,None,Normal
57:52.2,5409,10.139.162.85,File_Access,/network/logs/report1.pdf,report1.pdf,Success,,48.33,None,Normal
11:22.6,3015,192.168.242.156,File_Modification,/network/logs/secrets.txt,secrets.txt,Inserted,,0.69,None,Normal
28:29.4,6927,192.168.147.123,File_Modification,/shared/documents/secrets.txt,secrets.txt,Read,,31.29,None,Normal
35:11.5,9305,10.21.121.140,File_Access,/shared/documents/report2.pdf,report2.pdf,Delete,,49.28,None,Normal
26:45.9,9279,172.23.243.179,Login,/backup/report2.pdf,,Delete,3,,Brute_Force,Suspicious
21:49.9,2129,192.168.103.218,Remote_Login,/backup/report1.pdf,,Failed,3,,None,Normal
05:11.7,2555,10.104.139.195,USB_Insert,/network/logs/new_project.docx,,Read,,,None,Normal
40:49.2,1589,172.19.228.192,File_Access,/network/logs/data.csv,data.csv,Write,,8.09,None,Normal
52:07.9,8973,10.184.14.181,File_Deletion,/confidential/data.csv,data.csv,Read,,1.93,None,Normal
14:27.4,4461,172.20.139.18,File_Modification,/backup/data.csv,data.csv,Delete,,49.98,None,Normal
56:16.2,8734,192.168.178.214,File_Deletion,/shared/documents/report1.pdf,report1.pdf,Read,,39.14,DDoS_Attempt,Suspicious
49:16.1,4208,10.198.198.205,File_Modification,/project/new_project.docx,new_project.docx,Write,,11.19,None,Normal
08:21.8,5724,172.22.36.225,File_Access,/backup/document2.docx,document2.docx,Write,,43.09,None,Normal
23:20.0,6650,192.168.102.147,Remote_Login,/confidential/data.csv,,Success,2,,None,Normal
32:46.7,8610,192.168.0.77,File_Deletion,/network/logs/report1.pdf,report1.pdf,Read,,1.89,None,Normal
20:33.9,6518,10.195.93.115,Network_Traffic,/project/report2.pdf,,N/A,,,None,Normal
44:57.8,8780,192.168.89.231,Network_Traffic,/server/report2.pdf,,Inserted,,,None,Normal
32:37.2,6916,10.212.89.160,Login,/network/logs/report1.pdf,,Read,1,,None,Normal
58:55.3,6630,172.21.53.167,USB_Insert,/server/data.csv,,Read,,,None,Normal
37:03.3,9484,192.168.36.177,File_Deletion,/backup/secrets.txt,secrets.txt,Read,,19.41,Data_Exfil,Suspicious
31:50.9,3975,172.20.224.61,USB_Insert,/project/report2.pdf,,Delete,,,None,Normal
41:50.1,3124,10.51.96.161,USB_Insert,/shared/documents/document2.docx,,Delete,,,Data_Exfil,Suspicious
14:16.6,8910,10.225.67.68,Network_Traffic,/network/logs/data.csv,,N/A,,,Data_Exfil,Suspicious
01:43.3,1098,192.168.33.218,Login,/network/logs/new_project.docx,,Write,3,,None,Normal
55:59.1,7749,172.30.7.152,File_Modification,/confidential/data.csv,data.csv,Delete,,22.8,None,Normal
34:43.1,5119,192.168.228.232,USB_Insert,/confidential/report1.pdf,,Success,,,None,Normal
55:44.4,8647,192.168.244.65,File_Access,/shared/documents/report1.pdf,report1.pdf,Delete,,0.97,None,Normal
45:21.3,5095,10.126.251.148,File_Deletion,/backup/data.csv,data.csv,N/A,,31.09,None,Normal
47:12.2,7646,192.168.93.166,Network_Traffic,/server/document2.docx,,Success,,,None,Normal
12:05.9,1096,172.22.18.108,Network_Traffic,/network/logs/secrets.txt,,Failed,,,None,Normal
43:43.2,7420,172.27.133.222,Remote_Login,/confidential/new_project.docx,,Success,2,,None,Normal
34:15.8,6767,10.15.114.120,File_Access,/confidential/secrets.txt,secrets.txt,Success,,22.66,None,Normal
03:59.5,9825,192.168.159.133,File_Deletion,/network/logs/data.csv,data.csv,Failed,,10.86,USB_Access,Suspicious
18:11.1,4878,192.168.237.165,Network_Traffic,/project/report2.pdf,,Failed,,,None,Normal
37:45.0,1161,192.168.217.137,Remote_Login,/shared/documents/secrets.txt,,Write,8,,Data_Exfil,Suspicious
06:32.7,2962,172.21.78.151,Login,/server/report1.pdf,,Inserted,4,,USB_Access,Suspicious
11:10.6,5313,10.100.155.58,Remote_Login,/confidential/document2.docx,,Write,4,,None,Normal
23:07.2,5461,10.133.112.55,File_Modification,/server/document2.docx,document2.docx,Success,,23.11,Data_Exfil,Suspicious
16:39.0,6949,192.168.181.222,File_Modification,/confidential/data.csv,data.csv,Inserted,,43.05,Brute_Force,Suspicious
42:46.0,3585,172.16.115.15,Login,/project/new_project.docx,,Write,1,,None,Normal
37:44.1,6520,192.168.255.144,File_Modification,/confidential/new_project.docx,new_project.docx,Inserted,,4.57,USB_Access,Suspicious
20:44.6,3408,10.205.153.224,USB_Insert,/server/report2.pdf,,Inserted,,,None,Normal
18:42.1,1117,192.168.7.101,Network_Traffic,/shared/documents/new_project.docx,,Failed,,,None,Normal
41:47.3,6751,10.13.220.71,Network_Traffic,/project/report2.pdf,,Delete,,,None,Normal
02:16.9,4588,172.20.214.138,USB_Insert,/network/logs/secrets.txt,,Read,,,None,Normal
49:05.0,5444,10.107.5.48,USB_Insert,/network/logs/report2.pdf,,Inserted,,,None,Normal
45:25.3,9474,172.24.94.199,Network_Traffic,/backup/data.csv,,Inserted,,,None,Normal
21:58.9,6557,192.168.15.32,Login,/project/secrets.txt,,N/A,9,,None,Normal
49:03.6,5646,172.28.43.33,Login,/backup/report2.pdf,,Inserted,7,,None,Normal
42:54.4,8417,10.83.203.155,USB_Insert,/network/logs/secrets.txt,,Success,,,Data_Exfil,Suspicious
38:11.9,7047,10.120.42.165,File_Access,/backup/report2.pdf,report2.pdf,Failed,,35.05,None,Normal
27:17.9,3936,192.168.41.255,File_Access,/project/report2.pdf,report2.pdf,N/A,,25.86,None,Normal
03:48.4,5305,10.0.54.215,File_Modification,/project/data.csv,data.csv,Failed,,18.6,USB_Access,Suspicious
34:47.5,5951,172.16.15.122,Login,/server/secrets.txt,,Write,9,,None,Normal
24:21.7,9334,10.18.9.169,Network_Traffic,/server/data.csv,,Failed,,,None,Normal
55:13.5,1699,172.28.82.159,File_Deletion,/confidential/document2.docx,document2.docx,Write,,0.91,None,Normal
33:06.6,2787,10.99.225.110,File_Deletion,/project/report2.pdf,report2.pdf,Read,,21.77,None,Normal
40:21.0,1905,192.168.179.199,File_Deletion,/backup/report1.pdf,report1.pdf,Failed,,29.1,None,Normal
50:42.5,9243,10.9.233.72,Network_Traffic,/backup/report2.pdf,,Inserted,,,None,Normal
22:12.0,1578,10.81.139.244,Login,/backup/secrets.txt,,Write,6,,None,Normal
28:20.0,3533,10.65.147.137,Login,/shared/documents/data.csv,,N/A,9,,None,Normal
52:35.2,6433,10.249.112.203,File_Deletion,/network/logs/document2.docx,document2.docx,Success,,27.59,Data_Exfil,Suspicious
35:51.6,2468,10.30.200.161,Network_Traffic,/backup/report2.pdf,,Write,,,None,Normal
29:00.3,6343,10.143.88.213,Login,/server/document2.docx,,Write,8,,None,Normal
50:57.4,5720,192.168.203.111,File_Access,/network/logs/new_project.docx,new_project.docx,Failed,,24.66,None,Normal
01:36.9,8399,192.168.56.27,File_Modification,/project/secrets.txt,secrets.txt,Failed,,23.03,None,Normal
51:34.0,8077,10.60.113.231,File_Access,/network/logs/secrets.txt,secrets.txt,Failed,,16.94,USB_Access,Suspicious
50:01.4,7032,10.137.7.192,File_Access,/backup/secrets.txt,secrets.txt,Failed,,18.28,None,Normal
55:34.2,4433,192.168.109.124,File_Deletion,/server/document2.docx,document2.docx,Write,,26.5,None,Normal
13:20.4,5822,192.168.211.164,Remote_Login,/shared/documents/data.csv,,Write,7,,None,Normal
22:46.1,4933,172.27.217.206,Remote_Login,/confidential/secrets.txt,,Read,6,,Brute_Force,Suspicious
22:06.2,4443,192.168.238.224,File_Modification,/server/new_project.docx,new_project.docx,Read,,44.08,USB_Access,Suspicious
07:35.6,3102,172.27.27.124,File_Access,/server/data.csv,data.csv,Failed,,41.04,Data_Exfil,Suspicious
11:44.8,6241,172.23.26.6,File_Modification,/server/report1.pdf,report1.pdf,Failed,,23.75,Data_Exfil,Suspicious
52:04.5,6135,192.168.38.54,USB_Insert,/project/report1.pdf,,Failed,,,None,Normal
16:19.1,8085,192.168.71.236,Network_Traffic,/confidential/report2.pdf,,Delete,,,None,Normal
17:31.6,5835,192.168.237.120,File_Access,/server/secrets.txt,secrets.txt,N/A,,27.77,None,Normal
15:16.1,3852,192.168.119.137,Remote_Login,/network/logs/document2.docx,,Read,3,,None,Normal
09:42.8,9058,192.168.240.120,Remote_Login,/server/document2.docx,,N/A,5,,None,Normal
23:05.9,8064,10.13.141.221,File_Modification,/backup/data.csv,data.csv,Inserted,,42.47,Data_Exfil,Suspicious
46:02.9,7751,10.105.115.163,Login,/project/report2.pdf,,Read,6,,None,Normal
13:16.4,3115,10.114.64.202,Remote_Login,/shared/documents/data.csv,,Failed,3,,None,Normal
03:38.7,5631,172.27.68.153,File_Deletion,/server/report1.pdf,report1.pdf,Write,,16.94,None,Normal
25:15.3,8247,10.153.93.71,USB_Insert,/backup/new_project.docx,,Read,,,None,Normal
11:01.6,5482,10.193.67.21,File_Access,/server/new_project.docx,new_project.docx,Delete,,42.52,None,Normal
35:40.2,5314,172.24.116.88,File_Deletion,/network/logs/document2.docx,document2.docx,Success,,48.8,None,Normal
02:55.6,8839,192.168.181.23,Login,/shared/documents/secrets.txt,,N/A,7,,None,Normal
14:03.9,1185,172.22.176.151,USB_Insert,/server/document2.docx,,N/A,,,None,Normal
45:54.6,2403,10.68.244.246,Network_Traffic,/shared/documents/report1.pdf,,Failed,,,None,Normal
47:40.2,4156,192.168.16.64,File_Access,/network/logs/report2.pdf,report2.pdf,N/A,,19.31,None,Normal
31:16.6,5886,192.168.95.35,File_Access,/project/report1.pdf,report1.pdf,Inserted,,18.91,None,Normal
09:40.2,6226,192.168.91.144,File_Deletion,/server/new_project.docx,new_project.docx,Delete,,19.71,Data_Exfil,Suspicious
59:21.9,4267,10.165.197.189,Login,/server/report2.pdf,,Failed,1,,None,Normal
46:31.4,1660,192.168.205.207,File_Access,/network/logs/document2.docx,document2.docx,Delete,,13.66,USB_Access,Suspicious
58:29.8,8354,192.168.77.113,Network_Traffic,/network/logs/document2.docx,,N/A,,,None,Normal
17:41.5,3453,192.168.245.205,Login,/confidential/report2.pdf,,Success,10,,None,Normal
52:57.7,8537,172.29.38.178,USB_Insert,/project/report1.pdf,,Inserted,,,Data_Exfil,Suspicious
25:36.4,9121,10.118.23.129,File_Deletion,/shared/documents/document2.docx,document2.docx,Inserted,,18.46,Data_Exfil,Suspicious
05:07.3,8069,172.23.142.64,File_Deletion,/network/logs/secrets.txt,secrets.txt,Read,,38.4,None,Normal
29:09.9,4926,192.168.83.162,File_Access,/confidential/data.csv,data.csv,Failed,,13.9,None,Normal
32:25.1,9847,172.22.109.30,USB_Insert,/confidential/report1.pdf,,Success,,,DDoS_Attempt,Suspicious
35:42.6,3356,10.242.139.63,File_Modification,/shared/documents/data.csv,data.csv,Inserted,,16.56,None,Normal
41:30.0,4906,192.168.239.31,Network_Traffic,/project/report2.pdf,,Success,,,None,Normal
54:55.0,6915,172.26.113.11,File_Deletion,/shared/documents/document2.docx,document2.docx,Delete,,32.21,None,Normal
33:42.4,9962,10.232.244.77,File_Deletion,/backup/report2.pdf,report2.pdf,Delete,,33.79,USB_Access,Suspicious
55:58.5,2063,192.168.173.212,File_Access,/confidential/report1.pdf,report1.pdf,N/A,,5.39,Brute_Force,Suspicious
56:29.1,3864,192.168.13.4,Remote_Login,/network/logs/new_project.docx,,Failed,9,,Brute_Force,Suspicious
10:23.2,1947,172.26.181.82,USB_Insert,/server/secrets.txt,,Failed,,,None,Normal
51:47.3,8195,192.168.24.138,Login,/backup/secrets.txt,,Success,10,,None,Normal
53:23.1,1347,10.33.156.145,File_Deletion,/network/logs/document2.docx,document2.docx,Write,,15.03,None,Normal
33:24.0,8810,10.45.253.21,Remote_Login,/project/secrets.txt,,Read,3,,None,Normal
41:08.8,8601,192.168.62.64,File_Access,/confidential/report2.pdf,report2.pdf,Read,,22.15,None,Normal
15:21.7,9187,10.219.133.116,Remote_Login,/network/logs/data.csv,,Write,4,,None,Normal
07:17.7,1649,10.102.33.148,Login,/backup/new_project.docx,,Read,3,,None,Normal
05:10.5,8859,192.168.140.228,USB_Insert,/backup/data.csv,,N/A,,,None,Normal
24:26.8,2453,192.168.139.139,Remote_Login,/backup/new_project.docx,,N/A,5,,None,Normal
12:55.9,9654,172.20.200.51,File_Access,/confidential/report2.pdf,report2.pdf,Failed,,29.39,None,Normal
01:24.0,8059,10.65.136.146,File_Deletion,/backup/secrets.txt,secrets.txt,Inserted,,42.57,None,Normal
44:54.2,6672,172.28.128.82,File_Access,/backup/report1.pdf,report1.pdf,Success,,17.56,Brute_Force,Suspicious
32:13.0,4525,192.168.77.93,File_Modification,/project/report1.pdf,report1.pdf,Success,,22.94,None,Normal
18:53.6,9082,192.168.225.154,Remote_Login,/network/logs/secrets.txt,,N/A,9,,None,Normal
35:42.3,8421,192.168.224.90,File_Access,/network/logs/data.csv,data.csv,Write,,4.32,None,Normal
54:48.8,8241,172.26.246.140,Remote_Login,/confidential/report2.pdf,,Write,3,,DDoS_Attempt,Suspicious
56:02.4,3842,192.168.120.29,Network_Traffic,/confidential/document2.docx,,Read,,,None,Normal
41:33.0,7433,172.28.5.36,File_Deletion,/confidential/data.csv,data.csv,Read,,5.22,None,Normal
32:05.2,9158,172.20.34.221,Network_Traffic,/network/logs/report2.pdf,,N/A,,,DDoS_Attempt,Suspicious
27:54.3,7618,192.168.146.7,File_Deletion,/project/report1.pdf,report1.pdf,Delete,,31.74,None,Normal
22:27.8,5170,192.168.179.33,Remote_Login,/confidential/report1.pdf,,Read,2,,None,Normal
43:40.8,2244,192.168.101.132,Network_Traffic,/server/new_project.docx,,Delete,,,None,Normal
23:48.1,4970,192.168.110.70,Login,/shared/documents/new_project.docx,,Success,10,,None,Normal
25:40.6,9682,10.56.136.253,File_Access,/project/data.csv,data.csv,Inserted,,48.36,None,Normal
15:07.6,1842,192.168.235.35,Network_Traffic,/confidential/document2.docx,,Read,,,DDoS_Attempt,Suspicious
40:34.7,6766,10.164.180.142,File_Deletion,/backup/secrets.txt,secrets.txt,Read,,40.04,None,Normal
39:30.3,3920,10.69.107.170,File_Access,/project/document2.docx,document2.docx,Read,,3.7,None,Normal
01:17.7,2121,192.168.8.255,Remote_Login,/server/report1.pdf,,Delete,7,,None,Normal
48:48.4,9498,172.28.131.89,USB_Insert,/project/secrets.txt,,Success,,,None,Normal
26:07.0,2704,172.31.154.185,File_Modification,/server/new_project.docx,new_project.docx,Failed,,49.8,None,Normal
52:52.4,3262,10.201.186.163,File_Modification,/server/secrets.txt,secrets.txt,Delete,,36.15,Data_Exfil,Suspicious
33:20.7,2713,172.20.159.201,File_Access,/confidential/secrets.txt,secrets.txt,Write,,27.15,None,Normal
06:10.9,3989,192.168.122.209,File_Modification,/backup/new_project.docx,new_project.docx,Success,,28.01,None,Normal
26:36.6,7964,10.255.143.169,USB_Insert,/server/secrets.txt,,Write,,,None,Normal
24:32.3,5773,172.28.234.24,Remote_Login,/confidential/secrets.txt,,Read,10,,DDoS_Attempt,Suspicious
01:00.1,4425,10.60.116.218,File_Access,/network/logs/report1.pdf,report1.pdf,Failed,,29.13,None,Normal
47:23.0,4981,172.31.164.250,Remote_Login,/backup/data.csv,,Write,4,,None,Normal
26:25.9,6802,192.168.173.101,USB_Insert,/server/data.csv,,Write,,,None,Normal
32:52.5,4614,10.233.166.187,Login,/server/report1.pdf,,Write,5,,None,Normal
28:20.0,7152,172.30.192.154,File_Access,/server/data.csv,data.csv,Write,,43.76,None,Normal
07:58.9,2177,172.21.199.57,Network_Traffic,/confidential/secrets.txt,,Read,,,None,Normal
47:31.5,9877,192.168.133.231,File_Deletion,/network/logs/new_project.docx,new_project.docx,Read,,0.28,None,Normal
22:34.2,5802,172.29.169.34,File_Access,/server/document2.docx,document2.docx,Write,,5.43,None,Normal
19:38.3,6945,10.137.115.229,File_Deletion,/network/logs/secrets.txt,secrets.txt,Read,,47.08,None,Normal
38:35.1,2250,10.88.120.45,File_Access,/confidential/new_project.docx,new_project.docx,Failed,,37.12,None,Normal
04:44.2,3070,192.168.115.212,File_Deletion,/server/document2.docx,document2.docx,N/A,,7.11,None,Normal
06:11.5,4201,10.170.29.162,File_Modification,/confidential/data.csv,data.csv,Success,,39.75,None,Normal
56:10.9,2880,172.28.107.216,USB_Insert,/shared/documents/document2.docx,,Failed,,,None,Normal
18:11.9,9776,172.22.47.175,Network_Traffic,/server/secrets.txt,,Delete,,,None,Normal
20:10.1,3973,10.222.191.88,File_Deletion,/backup/report2.pdf,report2.pdf,Write,,19.85,None,Normal
15:32.6,1432,10.38.34.8,File_Access,/backup/document2.docx,document2.docx,N/A,,17.4,None,Normal
03:00.7,3180,10.10.60.97,Remote_Login,/project/report2.pdf,,Read,2,,None,Normal
12:57.8,2802,172.24.142.83,Network_Traffic,/project/new_project.docx,,Write,,,None,Normal
04:38.0,2422,192.168.175.77,Network_Traffic,/shared/documents/new_project.docx,,Write,,,Brute_Force,Suspicious
33:31.5,4041,172.22.31.63,File_Access,/project/data.csv,data.csv,Failed,,43.68,None,Normal
01:16.2,9639,172.17.109.203,Login,/server/report2.pdf,,Delete,4,,None,Normal
34:33.3,7269,192.168.177.173,Remote_Login,/confidential/document2.docx,,Failed,1,,USB_Access,Suspicious
33:58.2,2106,10.236.18.78,File_Deletion,/project/document2.docx,document2.docx,Write,,21.7,None,Normal
50:15.3,5442,10.10.97.20,USB_Insert,/backup/secrets.txt,,Failed,,,None,Normal
02:19.1,3846,192.168.127.118,Remote_Login,/network/logs/report1.pdf,,Write,9,,None,Normal
52:10.6,1980,192.168.177.7,Login,/project/data.csv,,Inserted,5,,None,Normal
23:32.0,8632,172.20.199.52,Network_Traffic,/backup/data.csv,,Success,,,None,Normal
29:21.9,1354,192.168.158.197,Login,/confidential/data.csv,,Delete,1,,None,Normal
31:01.6,6845,10.104.53.118,Network_Traffic,/backup/report2.pdf,,Success,,,None,Normal
06:36.8,1637,10.153.61.223,Network_Traffic,/backup/document2.docx,,Delete,,,None,Normal
28:52.3,4590,192.168.92.178,File_Access,/backup/report2.pdf,report2.pdf,Write,,41.75,None,Normal
40:05.9,8404,192.168.134.58,Login,/confidential/data.csv,,N/A,2,,Brute_Force,Suspicious
28:58.2,8748,10.222.244.3,File_Deletion,/backup/report1.pdf,report1.pdf,Write,,48.65,USB_Access,Suspicious
20:53.2,3006,10.92.161.85,File_Modification,/project/data.csv,data.csv,Inserted,,21.19,None,Normal
49:52.3,9242,10.68.102.32,File_Access,/confidential/report2.pdf,report2.pdf,Failed,,8.65,None,Normal
51:31.4,8834,172.22.18.221,Network_Traffic,/project/report2.pdf,,N/A,,,None,Normal
59:10.1,8832,192.168.67.131,Remote_Login,/project/report2.pdf,,Read,9,,None,Normal
33:12.6,3460,10.55.20.95,USB_Insert,/server/data.csv,,Read,,,None,Normal
55:25.8,6412,10.106.178.218,USB_Insert,/shared/documents/document2.docx,,Inserted,,,Brute_Force,Suspicious
12:01.7,3878,172.31.166.229,File_Modification,/confidential/report2.pdf,report2.pdf,Delete,,28.11,None,Normal
13:26.2,9009,10.228.176.150,File_Access,/confidential/document2.docx,document2.docx,Success,,28.65,None,Normal
15:27.6,2185,192.168.101.14,Remote_Login,/backup/secrets.txt,,Read,3,,None,Normal
04:57.2,6140,192.168.219.187,File_Modification,/shared/documents/new_project.docx,new_project.docx,Failed,,39.94,None,Normal
